route_id,service_id,trip_id,trip_headsign
8,8,8_11567594,TARNOGAJ
8,8,8_11567609,TARNOGAJ
8,8,8_11567617,TARNOGAJ
8,8,8_11567625,TARNOGAJ
8,8,8_11567629,TARNOGAJ
8,8,8_11567631,TARNOGAJ
8,8,8_11567636,TARNOGAJ
8,8,8_11567644,TARNOGAJ
8,8,8_11567648,TARNOGAJ
8,8,8_11567650,TARNOGAJ
8,8,8_11567658,TARNOGAJ
8,8,8_11567665,TARNOGAJ
8,8,8_11567681,TARNOGAJ
8,8,8_11567685,TARNOGAJ
8,8,8_11567701,TARNOGAJ
8,8,8_11567705,TARNOGAJ
8,8,8_11567707,TARNOGAJ
8,8,8_11567712,TARNOGAJ
8,8,8_11567723,TARNOGAJ
8,8,8_11567725,TARNOGAJ
8,8,8_11567727,TARNOGAJ
8,8,8_11567729,TARNOGAJ
8,8,8_11567733,TARNOGAJ
8,8,8_11567735,TARNOGAJ
8,8,8_11567744,TARNOGAJ
8,8,8_11567750,TARNOGAJ
8,8,8_11567752,TARNOGAJ
8,8,8_11567754,TARNOGAJ
8,8,8_11567756,TARNOGAJ
8,8,8_11567760,TARNOGAJ
8,8,8_11567768,TARNOGAJ
8,8,8_11567770,TARNOGAJ
8,8,8_11567772,TARNOGAJ
8,8,8_11567774,TARNOGAJ
8,8,8_11567778,TARNOGAJ
8,8,8_11567780,TARNOGAJ
8,8,8_11567782,TARNOGAJ
8,8,8_11567792,TARNOGAJ
8,8,8_11567794,TARNOGAJ
8,8,8_11567796,TARNOGAJ
8,8,8_11567800,TARNOGAJ
8,8,8_11567811,TARNOGAJ
8,8,8_11567813,TARNOGAJ
8,8,8_11567815,TARNOGAJ
8,8,8_11567819,TARNOGAJ
8,8,8_11567838,TARNOGAJ
8,8,8_11567840,TARNOGAJ
8,8,8_11567842,TARNOGAJ
8,8,8_11567844,TARNOGAJ
8,8,8_11567848,TARNOGAJ
8,8,8_11567850,TARNOGAJ
8,8,8_11567863,TARNOGAJ
8,8,8_11564921,Zajezdnia OŁBIN
8,8,8_11567762,Zajezdnia OŁBIN
8,8,8_11567786,Zajezdnia OŁBIN
8,8,8_11565071,Zajezdnia GAJ
8,8,8_11567682,Zajezdnia GAJ
8,8,8_11565072,KARŁOWICE
8,8,8_11565096,KARŁOWICE
8,8,8_11567608,KARŁOWICE
8,8,8_11567700,KARŁOWICE
8,8,8_11564862,TARNOGAJ
8,8,8_11565011,TARNOGAJ
8,8,8_11565034,TARNOGAJ
8,8,8_11567654,Zajezdnia GAJ
8,8,8_11567746,Zajezdnia GAJ
8,8,8_11565219,Zajezdnia BOREK
9,3,3_11571079,Zajezdnia GAJ
9,3,3_11571121,Zajezdnia GAJ
9,3,3_11571144,Zajezdnia GAJ
9,3,3_11570692,SĘPOLNO
9,3,3_11570700,SĘPOLNO
9,3,3_11570710,SĘPOLNO
9,3,3_11570716,SĘPOLNO
9,3,3_11570724,SĘPOLNO
9,3,3_11570734,SĘPOLNO
9,3,3_11570747,SĘPOLNO
9,3,3_11570757,SĘPOLNO
9,3,3_11570761,SĘPOLNO
9,3,3_11570769,SĘPOLNO
9,3,3_11570779,SĘPOLNO
9,3,3_11570792,SĘPOLNO
9,3,3_11570813,SĘPOLNO
9,3,3_11570836,SĘPOLNO
9,3,3_11570858,SĘPOLNO
9,3,3_11570878,SĘPOLNO
9,3,3_11570891,SĘPOLNO
9,3,3_11570901,SĘPOLNO
9,3,3_11570913,SĘPOLNO
9,3,3_11570923,SĘPOLNO
9,3,3_11570935,SĘPOLNO
9,3,3_11570945,SĘPOLNO
9,3,3_11570956,SĘPOLNO
9,3,3_11570966,SĘPOLNO
9,3,3_11570977,SĘPOLNO
9,3,3_11570987,SĘPOLNO
9,3,3_11570999,SĘPOLNO
9,3,3_11571009,SĘPOLNO
9,3,3_11571021,SĘPOLNO
9,3,3_11571031,SĘPOLNO
9,3,3_11571043,SĘPOLNO
9,3,3_11571053,SĘPOLNO
9,3,3_11571065,SĘPOLNO
9,3,3_11571075,SĘPOLNO
9,3,3_11571083,SĘPOLNO
9,3,3_11571093,SĘPOLNO
9,3,3_11571107,SĘPOLNO
9,3,3_11571117,SĘPOLNO
9,3,3_11571130,SĘPOLNO
9,3,3_11571140,SĘPOLNO
9,3,3_11571153,SĘPOLNO
9,3,3_11571163,SĘPOLNO
9,3,3_11571177,SĘPOLNO
9,3,3_11571187,SĘPOLNO
9,3,3_11571199,SĘPOLNO
9,3,3_11571209,SĘPOLNO
9,3,3_11571221,SĘPOLNO
9,3,3_11571231,SĘPOLNO
9,3,3_11571235,SĘPOLNO
9,3,3_11571243,SĘPOLNO
9,3,3_11571253,SĘPOLNO
9,3,3_11571267,SĘPOLNO
9,3,3_11570693,PARK POŁUDNIOWY
9,3,3_11570703,PARK POŁUDNIOWY
9,3,3_11570717,PARK POŁUDNIOWY
9,3,3_11570727,PARK POŁUDNIOWY
9,3,3_11570740,PARK POŁUDNIOWY
9,3,3_11570750,PARK POŁUDNIOWY
9,3,3_11570762,PARK POŁUDNIOWY
9,3,3_11570772,PARK POŁUDNIOWY
9,3,3_11570785,PARK POŁUDNIOWY
9,3,3_11570795,PARK POŁUDNIOWY
9,3,3_11570806,PARK POŁUDNIOWY
9,3,3_11570816,PARK POŁUDNIOWY
9,3,3_11570829,PARK POŁUDNIOWY
9,3,3_11570839,PARK POŁUDNIOWY
9,3,3_11570851,PARK POŁUDNIOWY
9,3,3_11570861,PARK POŁUDNIOWY
9,3,3_11570871,PARK POŁUDNIOWY
9,3,3_11570881,PARK POŁUDNIOWY
9,3,3_11570894,PARK POŁUDNIOWY
9,3,3_11570904,PARK POŁUDNIOWY
9,3,3_11570916,PARK POŁUDNIOWY
9,3,3_11570926,PARK POŁUDNIOWY
9,3,3_11570938,PARK POŁUDNIOWY
9,3,3_11570948,PARK POŁUDNIOWY
9,3,3_11570959,PARK POŁUDNIOWY
9,3,3_11570969,PARK POŁUDNIOWY
9,3,3_11570980,PARK POŁUDNIOWY
9,3,3_11570990,PARK POŁUDNIOWY
9,3,3_11571002,PARK POŁUDNIOWY
9,3,3_11571012,PARK POŁUDNIOWY
9,3,3_11571016,PARK POŁUDNIOWY
9,3,3_11571024,PARK POŁUDNIOWY
9,3,3_11571034,PARK POŁUDNIOWY
9,3,3_11571038,PARK POŁUDNIOWY
9,3,3_11571046,PARK POŁUDNIOWY
9,3,3_11571056,PARK POŁUDNIOWY
9,3,3_11571060,PARK POŁUDNIOWY
9,3,3_11571068,PARK POŁUDNIOWY
9,3,3_11571078,PARK POŁUDNIOWY
9,3,3_11571086,PARK POŁUDNIOWY
9,3,3_11571096,PARK POŁUDNIOWY
9,3,3_11571110,PARK POŁUDNIOWY
9,3,3_11571120,PARK POŁUDNIOWY
9,3,3_11571133,PARK POŁUDNIOWY
9,3,3_11571143,PARK POŁUDNIOWY
9,3,3_11571156,PARK POŁUDNIOWY
9,3,3_11571180,PARK POŁUDNIOWY
9,3,3_11571192,PARK POŁUDNIOWY
9,3,3_11571202,PARK POŁUDNIOWY
9,3,3_11571214,PARK POŁUDNIOWY
9,3,3_11571224,PARK POŁUDNIOWY
9,3,3_11571236,PARK POŁUDNIOWY
9,3,3_11571246,PARK POŁUDNIOWY
9,3,3_11571260,PARK POŁUDNIOWY
9,3,3_11571270,PARK POŁUDNIOWY
9,3,3_11570735,Zajezdnia GAJ
9,3,3_11570780,Zajezdnia GAJ
9,3,3_11571166,Zajezdnia GAJ
9,3,3_11571190,Zajezdnia GAJ
9,3,3_11570824,SĘPOLNO
9,3,3_11570846,SĘPOLNO
9,3,3_11570868,SĘPOLNO
9,3,3_11571015,SĘPOLNO
9,3,3_11571037,SĘPOLNO
9,3,3_11571059,SĘPOLNO
9,3,3_11571191,SĘPOLNO
9,3,3_11571213,SĘPOLNO
9,4,4_11572955,Zajezdnia GAJ
9,4,4_11572994,Zajezdnia GAJ
9,4,4_11573015,Zajezdnia GAJ
9,4,4_11572568,SĘPOLNO
9,4,4_11572576,SĘPOLNO
9,4,4_11572586,SĘPOLNO
9,4,4_11572592,SĘPOLNO
9,4,4_11572600,SĘPOLNO
9,4,4_11572610,SĘPOLNO
9,4,4_11572623,SĘPOLNO
9,4,4_11572633,SĘPOLNO
9,4,4_11572637,SĘPOLNO
9,4,4_11572645,SĘPOLNO
9,4,4_11572655,SĘPOLNO
9,4,4_11572668,SĘPOLNO
9,4,4_11572689,SĘPOLNO
9,4,4_11572712,SĘPOLNO
9,4,4_11572734,SĘPOLNO
9,4,4_11572754,SĘPOLNO
9,4,4_11572767,SĘPOLNO
9,4,4_11572777,SĘPOLNO
9,4,4_11572789,SĘPOLNO
9,4,4_11572799,SĘPOLNO
9,4,4_11572811,SĘPOLNO
9,4,4_11572821,SĘPOLNO
9,4,4_11572832,SĘPOLNO
9,4,4_11572842,SĘPOLNO
9,4,4_11572853,SĘPOLNO
9,4,4_11572863,SĘPOLNO
9,4,4_11572875,SĘPOLNO
9,4,4_11572885,SĘPOLNO
9,4,4_11572897,SĘPOLNO
9,4,4_11572907,SĘPOLNO
9,4,4_11572919,SĘPOLNO
9,4,4_11572929,SĘPOLNO
9,4,4_11572941,SĘPOLNO
9,4,4_11572951,SĘPOLNO
9,4,4_11572959,SĘPOLNO
9,4,4_11572969,SĘPOLNO
9,4,4_11572980,SĘPOLNO
9,4,4_11572990,SĘPOLNO
9,4,4_11573001,SĘPOLNO
9,4,4_11573011,SĘPOLNO
9,4,4_11573022,SĘPOLNO
9,4,4_11573032,SĘPOLNO
9,4,4_11573042,SĘPOLNO
9,4,4_11573052,SĘPOLNO
9,4,4_11573064,SĘPOLNO
9,4,4_11573074,SĘPOLNO
9,4,4_11573086,SĘPOLNO
9,4,4_11573096,SĘPOLNO
9,4,4_11573100,SĘPOLNO
9,4,4_11573108,SĘPOLNO
9,4,4_11573118,SĘPOLNO
9,4,4_11573132,SĘPOLNO
9,4,4_11572569,PARK POŁUDNIOWY
9,4,4_11572579,PARK POŁUDNIOWY
9,4,4_11572593,PARK POŁUDNIOWY
9,4,4_11572603,PARK POŁUDNIOWY
9,4,4_11572616,PARK POŁUDNIOWY
9,4,4_11572626,PARK POŁUDNIOWY
9,4,4_11572638,PARK POŁUDNIOWY
9,4,4_11572648,PARK POŁUDNIOWY
9,4,4_11572661,PARK POŁUDNIOWY
9,4,4_11572671,PARK POŁUDNIOWY
9,4,4_11572682,PARK POŁUDNIOWY
9,4,4_11572692,PARK POŁUDNIOWY
9,4,4_11572705,PARK POŁUDNIOWY
9,4,4_11572715,PARK POŁUDNIOWY
9,4,4_11572727,PARK POŁUDNIOWY
9,4,4_11572737,PARK POŁUDNIOWY
9,4,4_11572747,PARK POŁUDNIOWY
9,4,4_11572757,PARK POŁUDNIOWY
9,4,4_11572770,PARK POŁUDNIOWY
9,4,4_11572780,PARK POŁUDNIOWY
9,4,4_11572792,PARK POŁUDNIOWY
9,4,4_11572802,PARK POŁUDNIOWY
9,4,4_11572814,PARK POŁUDNIOWY
9,4,4_11572824,PARK POŁUDNIOWY
9,4,4_11572835,PARK POŁUDNIOWY
9,4,4_11572845,PARK POŁUDNIOWY
9,4,4_11572856,PARK POŁUDNIOWY
9,4,4_11572866,PARK POŁUDNIOWY
9,4,4_11572878,PARK POŁUDNIOWY
9,4,4_11572888,PARK POŁUDNIOWY
9,4,4_11572892,PARK POŁUDNIOWY
9,4,4_11572900,PARK POŁUDNIOWY
9,4,4_11572910,PARK POŁUDNIOWY
9,4,4_11572914,PARK POŁUDNIOWY
9,4,4_11572922,PARK POŁUDNIOWY
9,4,4_11572932,PARK POŁUDNIOWY
9,4,4_11572936,PARK POŁUDNIOWY
9,4,4_11572944,PARK POŁUDNIOWY
9,4,4_11572954,PARK POŁUDNIOWY
9,4,4_11572962,PARK POŁUDNIOWY
9,4,4_11572972,PARK POŁUDNIOWY
9,4,4_11572983,PARK POŁUDNIOWY
9,4,4_11572993,PARK POŁUDNIOWY
9,4,4_11573004,PARK POŁUDNIOWY
9,4,4_11573014,PARK POŁUDNIOWY
9,4,4_11573025,PARK POŁUDNIOWY
9,4,4_11573045,PARK POŁUDNIOWY
9,4,4_11573057,PARK POŁUDNIOWY
9,4,4_11573067,PARK POŁUDNIOWY
9,4,4_11573079,PARK POŁUDNIOWY
9,4,4_11573089,PARK POŁUDNIOWY
9,4,4_11573101,PARK POŁUDNIOWY
9,4,4_11573111,PARK POŁUDNIOWY
9,4,4_11573125,PARK POŁUDNIOWY
9,4,4_11573135,PARK POŁUDNIOWY
9,4,4_11572611,Zajezdnia GAJ
9,4,4_11572656,Zajezdnia GAJ
9,4,4_11573035,Zajezdnia GAJ
9,4,4_11573055,Zajezdnia GAJ
9,4,4_11572700,SĘPOLNO
9,4,4_11572722,SĘPOLNO
9,4,4_11572744,SĘPOLNO
9,4,4_11572891,SĘPOLNO
9,4,4_11572913,SĘPOLNO
9,4,4_11572935,SĘPOLNO
9,4,4_11573056,SĘPOLNO
9,4,4_11573078,SĘPOLNO
9,6,6_11564534,PARK POŁUDNIOWY
9,6,6_11564555,PARK POŁUDNIOWY
9,6,6_11564566,PARK POŁUDNIOWY
9,6,6_11564292,PARK POŁUDNIOWY
9,6,6_11564307,Zajezdnia OŁBIN
9,6,6_11563256,Zajezdnia GAJ
9,6,6_11563789,Zajezdnia GAJ
9,6,6_11564291,Zajezdnia GAJ
9,6,6_11564573,Zajezdnia GAJ
9,6,6_11561552,SĘPOLNO
9,6,6_11561554,SĘPOLNO
9,6,6_11561556,SĘPOLNO
9,6,6_11561558,SĘPOLNO
9,6,6_11561565,SĘPOLNO
9,6,6_11561573,SĘPOLNO
9,6,6_11561575,SĘPOLNO
9,6,6_11561577,SĘPOLNO
9,6,6_11561582,SĘPOLNO
9,6,6_11561590,SĘPOLNO
9,6,6_11561592,SĘPOLNO
9,6,6_11561594,SĘPOLNO
9,6,6_11561602,SĘPOLNO
9,6,6_11561608,SĘPOLNO
9,6,6_11561626,SĘPOLNO
9,6,6_11561632,SĘPOLNO
9,6,6_11561634,SĘPOLNO
9,6,6_11561636,SĘPOLNO
9,6,6_11561638,SĘPOLNO
9,6,6_11561648,SĘPOLNO
9,6,6_11561650,SĘPOLNO
9,6,6_11561652,SĘPOLNO
9,6,6_11561666,SĘPOLNO
9,6,6_11561668,SĘPOLNO
9,6,6_11561670,SĘPOLNO
9,6,6_11561681,SĘPOLNO
9,6,6_11561683,SĘPOLNO
9,6,6_11561685,SĘPOLNO
9,6,6_11561708,SĘPOLNO
9,6,6_11561714,SĘPOLNO
9,6,6_11561730,SĘPOLNO
9,6,6_11561852,SĘPOLNO
9,6,6_11561881,SĘPOLNO
9,6,6_11561898,SĘPOLNO
9,6,6_11561911,SĘPOLNO
9,6,6_11561913,SĘPOLNO
9,6,6_11561915,SĘPOLNO
9,6,6_11564269,SĘPOLNO
9,6,6_11564271,SĘPOLNO
9,6,6_11564273,SĘPOLNO
9,6,6_11564287,SĘPOLNO
9,6,6_11564289,SĘPOLNO
9,6,6_11564297,SĘPOLNO
9,6,6_11564299,SĘPOLNO
9,6,6_11564303,SĘPOLNO
9,6,6_11564305,SĘPOLNO
9,6,6_11564312,SĘPOLNO
9,6,6_11564320,SĘPOLNO
9,6,6_11564322,SĘPOLNO
9,6,6_11564339,SĘPOLNO
9,6,6_11564341,SĘPOLNO
9,6,6_11564372,SĘPOLNO
9,6,6_11564374,SĘPOLNO
9,6,6_11564376,SĘPOLNO
9,6,6_11564378,SĘPOLNO
9,6,6_11564392,SĘPOLNO
9,6,6_11564394,SĘPOLNO
9,6,6_11564396,SĘPOLNO
9,6,6_11564398,SĘPOLNO
9,6,6_11564420,SĘPOLNO
9,6,6_11564438,SĘPOLNO
9,6,6_11564465,SĘPOLNO
9,6,6_11564489,SĘPOLNO
9,6,6_11564508,SĘPOLNO
9,6,6_11564524,SĘPOLNO
9,6,6_11564530,SĘPOLNO
9,6,6_11564535,SĘPOLNO
9,6,6_11564553,SĘPOLNO
9,6,6_11564556,SĘPOLNO
9,6,6_11564558,SĘPOLNO
9,6,6_11564560,SĘPOLNO
9,6,6_11564567,SĘPOLNO
9,6,6_11564569,SĘPOLNO
9,6,6_11564571,SĘPOLNO
9,6,6_11561578,Zajezdnia OŁBIN
9,6,6_11561899,Zajezdnia OŁBIN
9,6,6_11564313,Zajezdnia OŁBIN
9,6,6_11561409,PARK POŁUDNIOWY
9,6,6_11561543,PARK POŁUDNIOWY
9,6,6_11561553,PARK POŁUDNIOWY
9,6,6_11561555,PARK POŁUDNIOWY
9,6,6_11561557,PARK POŁUDNIOWY
9,6,6_11561566,PARK POŁUDNIOWY
9,6,6_11561574,PARK POŁUDNIOWY
9,6,6_11561576,PARK POŁUDNIOWY
9,6,6_11561583,PARK POŁUDNIOWY
9,6,6_11561591,PARK POŁUDNIOWY
9,6,6_11561593,PARK POŁUDNIOWY
9,6,6_11561595,PARK POŁUDNIOWY
9,6,6_11561603,PARK POŁUDNIOWY
9,6,6_11561609,PARK POŁUDNIOWY
9,6,6_11561627,PARK POŁUDNIOWY
9,6,6_11561633,PARK POŁUDNIOWY
9,6,6_11561635,PARK POŁUDNIOWY
9,6,6_11561637,PARK POŁUDNIOWY
9,6,6_11561639,PARK POŁUDNIOWY
9,6,6_11561649,PARK POŁUDNIOWY
9,6,6_11561651,PARK POŁUDNIOWY
9,6,6_11561653,PARK POŁUDNIOWY
9,6,6_11561667,PARK POŁUDNIOWY
9,6,6_11561669,PARK POŁUDNIOWY
9,6,6_11561671,PARK POŁUDNIOWY
9,6,6_11561682,PARK POŁUDNIOWY
9,6,6_11561684,PARK POŁUDNIOWY
9,6,6_11561686,PARK POŁUDNIOWY
9,6,6_11561715,PARK POŁUDNIOWY
9,6,6_11561910,PARK POŁUDNIOWY
9,6,6_11561912,PARK POŁUDNIOWY
9,6,6_11561914,PARK POŁUDNIOWY
9,6,6_11561916,PARK POŁUDNIOWY
9,6,6_11561943,PARK POŁUDNIOWY
9,6,6_11561985,PARK POŁUDNIOWY
9,6,6_11563255,PARK POŁUDNIOWY
9,6,6_11563788,PARK POŁUDNIOWY
9,6,6_11564125,PARK POŁUDNIOWY
9,6,6_11564228,PARK POŁUDNIOWY
9,6,6_11564270,PARK POŁUDNIOWY
9,6,6_11564272,PARK POŁUDNIOWY
9,6,6_11564274,PARK POŁUDNIOWY
9,6,6_11564288,PARK POŁUDNIOWY
9,6,6_11564290,PARK POŁUDNIOWY
9,6,6_11564298,PARK POŁUDNIOWY
9,6,6_11564300,PARK POŁUDNIOWY
9,6,6_11564304,PARK POŁUDNIOWY
9,6,6_11564306,PARK POŁUDNIOWY
9,6,6_11564315,PARK POŁUDNIOWY
9,6,6_11564321,PARK POŁUDNIOWY
9,6,6_11564323,PARK POŁUDNIOWY
9,6,6_11564334,PARK POŁUDNIOWY
9,6,6_11564340,PARK POŁUDNIOWY
9,6,6_11564342,PARK POŁUDNIOWY
9,6,6_11564356,PARK POŁUDNIOWY
9,6,6_11564363,PARK POŁUDNIOWY
9,6,6_11564373,PARK POŁUDNIOWY
9,6,6_11564375,PARK POŁUDNIOWY
9,6,6_11564377,PARK POŁUDNIOWY
9,6,6_11564379,PARK POŁUDNIOWY
9,6,6_11564393,PARK POŁUDNIOWY
9,6,6_11564395,PARK POŁUDNIOWY
9,6,6_11564397,PARK POŁUDNIOWY
9,6,6_11564421,PARK POŁUDNIOWY
9,6,6_11564442,PARK POŁUDNIOWY
9,6,6_11564448,PARK POŁUDNIOWY
9,6,6_11564464,PARK POŁUDNIOWY
9,6,6_11564466,PARK POŁUDNIOWY
9,6,6_11564490,PARK POŁUDNIOWY
9,6,6_11564509,PARK POŁUDNIOWY
9,6,6_11564531,PARK POŁUDNIOWY
9,6,6_11564536,PARK POŁUDNIOWY
9,6,6_11564557,PARK POŁUDNIOWY
9,6,6_11564559,PARK POŁUDNIOWY
9,6,6_11564561,PARK POŁUDNIOWY
9,6,6_11564568,PARK POŁUDNIOWY
9,6,6_11564570,PARK POŁUDNIOWY
9,6,6_11564572,PARK POŁUDNIOWY
9,6,6_11561986,Zajezdnia BOREK
9,6,6_11561561,Zajezdnia GAJ
9,6,6_11561853,Zajezdnia GAJ
9,6,6_11564527,Zajezdnia GAJ
9,6,6_11564554,Zajezdnia GAJ
9,6,6_11561542,SĘPOLNO
9,6,6_11564333,SĘPOLNO
9,6,6_11564355,SĘPOLNO
9,6,6_11564362,SĘPOLNO
9,6,6_11564441,SĘPOLNO
9,6,6_11564314,SĘPOLNO
9,6,6_11564447,SĘPOLNO
9,6,6_11564463,SĘPOLNO
9,8,8_11567834,PARK POŁUDNIOWY
9,8,8_11567855,PARK POŁUDNIOWY
9,8,8_11567866,PARK POŁUDNIOWY
9,8,8_11567592,PARK POŁUDNIOWY
9,8,8_11567607,Zajezdnia OŁBIN
9,8,8_11566556,Zajezdnia GAJ
9,8,8_11567089,Zajezdnia GAJ
9,8,8_11567591,Zajezdnia GAJ
9,8,8_11567873,Zajezdnia GAJ
9,8,8_11564852,SĘPOLNO
9,8,8_11564854,SĘPOLNO
9,8,8_11564856,SĘPOLNO
9,8,8_11564858,SĘPOLNO
9,8,8_11564865,SĘPOLNO
9,8,8_11564873,SĘPOLNO
9,8,8_11564875,SĘPOLNO
9,8,8_11564877,SĘPOLNO
9,8,8_11564882,SĘPOLNO
9,8,8_11564890,SĘPOLNO
9,8,8_11564892,SĘPOLNO
9,8,8_11564894,SĘPOLNO
9,8,8_11564902,SĘPOLNO
9,8,8_11564908,SĘPOLNO
9,8,8_11564926,SĘPOLNO
9,8,8_11564932,SĘPOLNO
9,8,8_11564934,SĘPOLNO
9,8,8_11564936,SĘPOLNO
9,8,8_11564938,SĘPOLNO
9,8,8_11564948,SĘPOLNO
9,8,8_11564950,SĘPOLNO
9,8,8_11564952,SĘPOLNO
9,8,8_11564966,SĘPOLNO
9,8,8_11564968,SĘPOLNO
9,8,8_11564970,SĘPOLNO
9,8,8_11564981,SĘPOLNO
9,8,8_11564983,SĘPOLNO
9,8,8_11564985,SĘPOLNO
9,8,8_11565008,SĘPOLNO
9,8,8_11565014,SĘPOLNO
9,8,8_11565030,SĘPOLNO
9,8,8_11565152,SĘPOLNO
9,8,8_11565181,SĘPOLNO
9,8,8_11565198,SĘPOLNO
9,8,8_11565211,SĘPOLNO
9,8,8_11565213,SĘPOLNO
9,8,8_11565215,SĘPOLNO
9,8,8_11567569,SĘPOLNO
9,8,8_11567571,SĘPOLNO
9,8,8_11567573,SĘPOLNO
9,8,8_11567587,SĘPOLNO
9,8,8_11567589,SĘPOLNO
9,8,8_11567597,SĘPOLNO
9,8,8_11567599,SĘPOLNO
9,8,8_11567603,SĘPOLNO
9,8,8_11567605,SĘPOLNO
9,8,8_11567612,SĘPOLNO
9,8,8_11567620,SĘPOLNO
9,8,8_11567622,SĘPOLNO
9,8,8_11567639,SĘPOLNO
9,8,8_11567641,SĘPOLNO
9,8,8_11567672,SĘPOLNO
9,8,8_11567674,SĘPOLNO
9,8,8_11567676,SĘPOLNO
9,8,8_11567678,SĘPOLNO
9,8,8_11567692,SĘPOLNO
9,8,8_11567694,SĘPOLNO
9,8,8_11567696,SĘPOLNO
9,8,8_11567698,SĘPOLNO
9,8,8_11567720,SĘPOLNO
9,8,8_11567738,SĘPOLNO
9,8,8_11567765,SĘPOLNO
9,8,8_11567789,SĘPOLNO
9,8,8_11567808,SĘPOLNO
9,8,8_11567824,SĘPOLNO
9,8,8_11567830,SĘPOLNO
9,8,8_11567835,SĘPOLNO
9,8,8_11567853,SĘPOLNO
9,8,8_11567856,SĘPOLNO
9,8,8_11567858,SĘPOLNO
9,8,8_11567860,SĘPOLNO
9,8,8_11567867,SĘPOLNO
9,8,8_11567869,SĘPOLNO
9,8,8_11567871,SĘPOLNO
9,8,8_11564878,Zajezdnia OŁBIN
9,8,8_11565199,Zajezdnia OŁBIN
9,8,8_11567613,Zajezdnia OŁBIN
9,8,8_11564709,PARK POŁUDNIOWY
9,8,8_11564843,PARK POŁUDNIOWY
9,8,8_11564853,PARK POŁUDNIOWY
9,8,8_11564855,PARK POŁUDNIOWY
9,8,8_11564857,PARK POŁUDNIOWY
9,8,8_11564866,PARK POŁUDNIOWY
9,8,8_11564874,PARK POŁUDNIOWY
9,8,8_11564876,PARK POŁUDNIOWY
9,8,8_11564883,PARK POŁUDNIOWY
9,8,8_11564891,PARK POŁUDNIOWY
9,8,8_11564893,PARK POŁUDNIOWY
9,8,8_11564895,PARK POŁUDNIOWY
9,8,8_11564903,PARK POŁUDNIOWY
9,8,8_11564909,PARK POŁUDNIOWY
9,8,8_11564927,PARK POŁUDNIOWY
9,8,8_11564933,PARK POŁUDNIOWY
9,8,8_11564935,PARK POŁUDNIOWY
9,8,8_11564937,PARK POŁUDNIOWY
9,8,8_11564939,PARK POŁUDNIOWY
9,8,8_11564949,PARK POŁUDNIOWY
9,8,8_11564951,PARK POŁUDNIOWY
9,8,8_11564953,PARK POŁUDNIOWY
9,8,8_11564967,PARK POŁUDNIOWY
9,8,8_11564969,PARK POŁUDNIOWY
9,8,8_11564971,PARK POŁUDNIOWY
9,8,8_11564982,PARK POŁUDNIOWY
9,8,8_11564984,PARK POŁUDNIOWY
9,8,8_11564986,PARK POŁUDNIOWY
9,8,8_11565015,PARK POŁUDNIOWY
9,8,8_11565210,PARK POŁUDNIOWY
9,8,8_11565212,PARK POŁUDNIOWY
9,8,8_11565214,PARK POŁUDNIOWY
9,8,8_11565216,PARK POŁUDNIOWY
9,8,8_11565243,PARK POŁUDNIOWY
9,8,8_11565285,PARK POŁUDNIOWY
9,8,8_11566555,PARK POŁUDNIOWY
9,8,8_11567088,PARK POŁUDNIOWY
9,8,8_11567425,PARK POŁUDNIOWY
9,8,8_11567528,PARK POŁUDNIOWY
9,8,8_11567570,PARK POŁUDNIOWY
9,8,8_11567572,PARK POŁUDNIOWY
9,8,8_11567574,PARK POŁUDNIOWY
9,8,8_11567588,PARK POŁUDNIOWY
9,8,8_11567590,PARK POŁUDNIOWY
9,8,8_11567598,PARK POŁUDNIOWY
9,8,8_11567600,PARK POŁUDNIOWY
9,8,8_11567604,PARK POŁUDNIOWY
9,8,8_11567606,PARK POŁUDNIOWY
9,8,8_11567615,PARK POŁUDNIOWY
9,8,8_11567621,PARK POŁUDNIOWY
9,8,8_11567623,PARK POŁUDNIOWY
9,8,8_11567634,PARK POŁUDNIOWY
9,8,8_11567640,PARK POŁUDNIOWY
9,8,8_11567642,PARK POŁUDNIOWY
9,8,8_11567656,PARK POŁUDNIOWY
9,8,8_11567663,PARK POŁUDNIOWY
9,8,8_11567673,PARK POŁUDNIOWY
9,8,8_11567675,PARK POŁUDNIOWY
9,8,8_11567677,PARK POŁUDNIOWY
9,8,8_11567679,PARK POŁUDNIOWY
9,8,8_11567693,PARK POŁUDNIOWY
9,8,8_11567695,PARK POŁUDNIOWY
9,8,8_11567697,PARK POŁUDNIOWY
9,8,8_11567721,PARK POŁUDNIOWY
9,8,8_11567742,PARK POŁUDNIOWY
9,8,8_11567748,PARK POŁUDNIOWY
9,8,8_11567764,PARK POŁUDNIOWY
9,8,8_11567766,PARK POŁUDNIOWY
9,8,8_11567790,PARK POŁUDNIOWY
9,8,8_11567809,PARK POŁUDNIOWY
9,8,8_11567831,PARK POŁUDNIOWY
9,8,8_11567836,PARK POŁUDNIOWY
9,8,8_11567857,PARK POŁUDNIOWY
9,8,8_11567859,PARK POŁUDNIOWY
9,8,8_11567861,PARK POŁUDNIOWY
9,8,8_11567868,PARK POŁUDNIOWY
9,8,8_11567870,PARK POŁUDNIOWY
9,8,8_11567872,PARK POŁUDNIOWY
9,8,8_11565286,Zajezdnia BOREK
9,8,8_11564861,Zajezdnia GAJ
9,8,8_11565153,Zajezdnia GAJ
